normalized_TokenSemantics,normalized_DependencyParse,normalized_ConstituencyParse,normalized_PartOfSpeechSequence,normalized_unique_unigrams,normalized_unique_bigrams,normalized_unique_trigrams
0.26394916608889996,0.49006907911721365,0.46763999796700345,0.20730116194583587,0.5030487804878049,0.8899082568807339,0.9938650306748467
0.2581602463525381,0.605870888471761,0.43024128678322404,0.1803964535521262,0.5443425076452599,0.911042944785276,0.9938461538461538
0.2571885441547127,0.5303313051100002,0.42260574336494905,0.20145690324553342,0.5424242424242425,0.9179331306990881,0.9939024390243902
0.26057061878583687,0.6560093333882707,0.48681208129378306,0.1867549803865851,0.5534591194968553,0.9305993690851735,0.9936708860759493
0.26411785147743067,0.5987576500710172,0.5148976500260263,0.18012126808857015,0.5654952076677316,0.9326923076923077,1.0
0.2574586088561046,0.5301822936489232,0.4936471534058629,0.17517120065354513,0.5660377358490566,0.9337539432176656,1.0
0.2505658995974585,0.616123440726839,0.45747885703573643,0.16473022137935828,0.5674846625766872,0.9353846153846154,1.0
0.25125729583598333,0.5395388130855637,0.44947065253300733,0.16984572382802532,0.5843373493975904,0.9395770392749244,1.0
0.24735352844124334,0.5041495916423225,0.41552482289144294,0.16959795459683066,0.5868263473053892,0.948948948948949,1.0
0.24542520040569626,0.5313126139432797,0.44083875637403025,0.16808429449423098,0.5880597014925373,0.9401197604790419,1.0
0.2456445704211032,0.5197182941223246,0.43672711581864154,0.16206094425090498,0.5850746268656717,0.937125748502994,1.0
0.2464326839671072,0.5541129275677943,0.4243394542609947,0.16292780864804576,0.5915915915915916,0.9397590361445783,1.0
0.24471463456790457,0.5571581885817388,0.3894760129627364,0.1686126153424297,0.592814371257485,0.9369369369369369,1.0
0.2404639494635248,0.523908335702717,0.3559179115710858,0.15578680473277892,0.5948275862068966,0.9394812680115274,0.9971098265895953
0.24307073190376385,0.5757684098592327,0.3241254765935423,0.15734381956699897,0.5994236311239193,0.9450867052023122,0.9971014492753624
0.24380137093423795,0.5583912081393567,0.3667853953830684,0.1638310767708163,0.5919540229885057,0.9423631123919308,0.9971098265895953
0.24683291090708107,0.5092100793224221,0.35322655117830865,0.16893975230365332,0.5964912280701754,0.9442815249266863,0.9970588235294118
0.2469051020663734,0.49094911886734804,0.3482631719971711,0.16914739482770375,0.5959302325581395,0.9446064139941691,0.9970760233918129
0.24640223887457594,0.4808416422239033,0.36530414462516625,0.16938121257209976,0.5850144092219021,0.9393063583815029,0.9971014492753624
0.2442618917014079,0.5374446322495526,0.36288081308417086,0.1667087450656011,0.5852272727272727,0.9401709401709402,0.9971428571428571
0.2427618371539167,0.5489938854348759,0.37585523703392243,0.1640605260418785,0.5774647887323944,0.9378531073446328,0.9971671388101983
0.23828103405962142,0.49853555449319215,0.3739608442035425,0.16517848857656936,0.5782122905027933,0.9467787114845938,0.9971910112359551
0.24603948814471027,0.6007587940301019,0.37830866185466894,0.16621930179568525,0.5730659025787965,0.9396551724137931,0.9971181556195965
0.2451826180737251,0.572672712350854,0.4159870295051221,0.16664161962530818,0.5754985754985755,0.9428571428571428,0.997134670487106
0.25017746688495013,0.5927560766343818,0.45868876247808105,0.19794971107058323,0.5857988165680473,0.9495548961424333,0.9940476190476191
0.25652108538513796,0.5471177170175294,0.46977528441256555,0.20273383343337584,0.5920245398773006,0.9538461538461539,0.9938271604938271
0.25421015280222425,0.5246163854755126,0.42584444710040864,0.20644079061063064,0.5884146341463414,0.9480122324159022,0.99079754601227
0.25304433681654653,0.514396303528646,0.4169266103842936,0.20905251136493888,0.5914634146341463,0.9510703363914373,0.9938650306748467
