TokenSemantics,DependencyParse,ConstituencyParse,PartOfSpeechSequence,ttr,log_ttr,root_ttr,maas_ttr,mattr,msttr,hdd,mtld,mtld_ma_bid,mtld_ma_wrap,unique_unigrams,unique_bigrams,unique_trigrams
82.54048704191175,5.659084558792834,4.465024673532745,2.431000160327626,0.5741444866920152,0.9004201620847908,9.311058881270931,0.04114944580178988,0.7844859813084113,0.7799999999999999,0.7919358848214566,71.70146803782532,78.98934646141024,82.22433460076046,161,280,301
93.7390763624655,8.419307422360324,5.595035440460476,2.9056062455251017,0.40037950664136623,0.8539471638133018,9.191304363436577,0.053660175829424055,0.8077405857740572,0.812,0.7993124361335606,94.06373073897109,95.69634974533108,102.79506641366224,231,428,500
98.94093940063782,9.283898799806794,7.136708428808134,3.0313204031417507,0.30337078651685395,0.821593731432474,8.585982828051517,0.06144244065985316,0.8093882978723377,0.8125000000000001,0.796938657257449,94.0006514075512,97.95756355328197,101.15605493133583,273,530,646
103.73008161808178,10.577778143208446,8.31681271935932,3.1953690487286526,0.2899628252788104,0.8226612899498551,9.5114878692552,0.058492642083122104,0.8203505355404066,0.8190476190476191,0.8102472357262415,110.32474629928242,109.86798468233718,117.99349442379182,360,722,889
106.29317403252676,10.81599268248672,8.558347628532237,3.2354312967145242,0.23485967503692762,0.7990842398764845,8.64207016065844,0.0641571601328011,0.8243831417624525,0.8229629629629632,0.8134018308082485,115.44818997112318,123.6157971213232,125.04726735598227,368,751,933
107.37335992283475,11.619336270490068,9.332381717384836,3.264326752169248,0.22235872235872237,0.7966948654539069,8.971836907448635,0.06330230753068429,0.8250284990500242,0.8212500000000003,0.8166794326848148,120.39720013888825,131.1142486364459,130.11240786240785,424,880,1117
107.6010982105172,11.907816335947661,9.704207706056206,3.285958371745345,0.19473684210526315,0.7832859789526903,8.488382153210784,0.06609646451759324,0.8256726094003124,0.8242105263157896,0.8178160316233625,131.27337322363502,132.593287653958,132.08684210526314,433,902,1151
108.42802326826967,12.171199607951976,9.880891111241823,3.3638747633203363,0.17775752051048313,0.775480727406536,8.326189584623235,0.06719645984720334,0.8260979020978876,0.822325581395349,0.8190193490056239,130.31070775011378,133.37925272678683,132.83044667274385,455,947,1208
108.94020651886973,12.43546769062715,9.831327188994678,3.416494063357818,0.1595829991980754,0.7653701285860434,7.969569228059569,0.069071835107951,0.8264867075664443,0.8224489795918369,0.8197598241981712,128.18184140292934,133.34361480655429,133.25461106655973,466,985,1266
109.51744217543957,12.615702860735304,9.733948155807346,3.4385302952356,0.14402852049910875,0.7559257870477594,7.628074611698546,0.07078856302218664,0.8267198838896945,0.8242857142857146,0.8200036308553229,129.72741669968102,133.34641003208412,133.6156862745098,473,1013,1304
110.07779821327883,13.061097320670715,9.966283028528846,3.530420631331618,0.133115823817292,0.7488060292393058,7.369617094358101,0.07204904049692427,0.8282625994695076,0.8255737704918035,0.8213684648231264,134.6238978699553,136.79060403198332,137.3699836867863,483,1050,1363
110.41895771472288,13.30618823553496,10.014390529538355,3.602811290680586,0.12372372372372373,0.7423530488175273,7.1396200300978325,0.07314436627035119,0.8296494971045633,0.8269696969696972,0.8223116305327283,135.79400259013187,139.93260406339937,139.87327327327327,487,1067,1393
110.51111334416474,13.447049948516273,9.959707366519243,3.658443214137762,0.1162079510703364,0.7371260367294193,6.969571259941361,0.07392529989390034,0.8305186020293435,0.8273239436619723,0.8225790996571187,141.41788235294118,141.5078705577891,141.01139838754517,494,1081,1414
110.58002341736538,13.489436532250581,9.836282681199654,3.6508668429688313,0.10975925446544137,0.7324842505410777,6.821870996533659,0.07458080980943788,0.8309648662821579,0.8288311688311694,0.8225861941268298,139.77911432748607,141.5794518967483,141.2516179135387,504,1105,1446
110.57359038212375,13.596918591095152,9.759987833847454,3.637389476681616,0.10531400966183575,0.7297446061203897,6.77620160654628,0.07471810019123713,0.8311366414080157,0.8292682926829273,0.822150298416353,141.0681538921569,141.31749519154758,140.8427536231884,517,1136,1488
110.78580428567945,13.846253053608049,9.708512171308204,3.6270353329466767,0.1013285296104481,0.7274095954909671,6.752617146314578,0.07473388386687829,0.8310837887067939,0.8297727272727274,0.8219864983231822,139.8797841503203,140.70985677387296,140.52803422652556,531,1165,1528
111.14823755600825,14.261658297131216,9.717997669542733,3.625879093130843,0.09786964775363848,0.7254114027337798,6.738806760672712,0.07470030240566387,0.8310400682012538,0.8300000000000001,0.8222958620277214,140.40386651873533,140.32284495243292,140.2938198692259,548,1214,1617
111.82429849654994,14.531400064856172,9.763414172317574,3.8436331590718447,0.10053539559785842,0.7305523047155066,7.139428938515617,0.07277081537271404,0.8315298358030263,0.8301999999999999,0.8231185358475843,140.99533039225923,141.02010986718733,141.49097759270276,599,1360,1838
112.42091779393554,15.087117816484541,10.27093063372548,3.912005259703758,0.1013842124953236,0.7333632114891547,7.412843123422038,0.07152218820475632,0.8317651500850105,0.8303773584905658,0.8237115851995517,141.73973076800542,143.00337890434525,142.66030677141788,649,1500,2042
112.99105307254685,15.540611293792002,10.554665498764994,3.960032406206002,0.10129272179918541,0.734949345835983,7.6117959030135625,0.07064592929602193,0.8315148267238793,0.8307142857142856,0.8241477330484809,142.1994044317268,143.39634511964064,143.00637506640695,690,1616,2217
113.43090191105051,15.880339480178407,10.944086674500047,4.01141042039102,0.09964652415418279,0.7346117862221391,7.6805430992395465,0.07032275846373927,0.8313679565512986,0.8305084745762711,0.8243508090892289,142.73606489025065,143.75186115462418,143.27133479212253,712,1686,2335
