normalized_TokenSemantics,normalized_DependencyParse,normalized_ConstituencyParse,normalized_PartOfSpeechSequence,normalized_unique_unigrams,normalized_unique_bigrams,normalized_unique_trigrams
0.2677992603625612,0.5608642558798278,0.5023528607937359,0.2137392799115026,0.5491525423728814,0.9013605442176871,0.9692832764505119
0.2675882426093327,0.5164397082593112,0.4816786669394793,0.22264305206072618,0.5769230769230769,0.9122807017543859,0.971830985915493
0.2709673836242155,0.5271998948080543,0.41938123899984064,0.21750209697253745,0.5809859154929577,0.9187279151943463,0.9716312056737588
0.2547036345759764,0.5470278337420578,0.5374158674627157,0.24093648703687906,0.5827814569536424,0.920265780730897,0.9666666666666667
0.24030271337030695,0.5010480313077432,0.5270252711858798,0.26920905648050353,0.6,0.9235668789808917,0.9776357827476039
0.24394811949286993,0.5745666775446082,0.5359171926483149,0.260594566334365,0.5945121951219512,0.9357798165137615,0.9785276073619632
0.2428416497999903,0.5745806553728714,0.43569051368037165,0.254542487549213,0.5975975975975976,0.9337349397590361,0.9788519637462235
0.24303801694544921,0.5998028384596762,0.42295740123043557,0.22647291209740428,0.603030303030303,0.9331306990881459,0.9786585365853658
0.2445313363909712,0.5867440087924918,0.4513776401703966,0.23144371867009197,0.6017964071856288,0.933933933933934,0.9789156626506024
0.24056397944086902,0.6204145037848314,0.4728548293589226,0.22567422415981708,0.5882352941176471,0.9262536873156342,0.9792899408284024
0.2437015208283456,0.6158495292007364,0.44916356181809275,0.236479594414557,0.5898203592814372,0.9279279279279279,0.9789156626506024
0.24251150872881128,0.6014136434963527,0.4292619249124072,0.24094759186125783,0.595166163141994,0.9272727272727272,0.9756838905775076
0.24472830760031702,0.5432728792033936,0.4427648728820504,0.21991387956918615,0.5816023738872403,0.9255952380952381,0.982089552238806
0.24556939326775679,0.5626622918540471,0.3988404533218024,0.2255230928739761,0.5927051671732523,0.9329268292682927,0.9847094801223242
0.2505942958565931,0.6404190009450157,0.5143201440026325,0.23167389333791508,0.5856697819314641,0.934375,0.987460815047022
0.2541762862686583,0.721818265218695,0.5539702901025604,0.24076218995760937,0.5880503144654088,0.9369085173501577,0.9873417721518988
0.25506522467163073,0.49839949497927666,0.5685152132750182,0.24046356363416835,0.597444089456869,0.9455128205128205,0.9935691318327974
0.25050028774298316,0.6836386573645922,0.5638842844916369,0.23458284335432183,0.5817610062893082,0.9400630914826499,0.9936708860759493
0.2538379081548253,0.7464936432231414,0.39488864848910926,0.23436090236413323,0.6168831168831169,0.9413680781758957,0.9934640522875817
0.259773244715781,0.5972302886082809,0.38664107125330616,0.2306859846958096,0.64,0.9498327759197325,0.9932885906040269
0.2544281325252556,0.5978561866401781,0.4454766977954487,0.2333940957335547,0.6205787781350482,0.9451612903225807,0.9935275080906149
0.25054181312391793,0.6899976732911336,0.4199743471332349,0.22509555321442248,0.5987460815047022,0.9339622641509434,0.9905362776025236
0.24678051673088924,0.5926228288590784,0.3889679605646684,0.2327677224423357,0.5882352941176471,0.9347826086956522,0.9906542056074766
0.24727710520515786,0.6981575355721567,0.4580085903608629,0.2394446305834954,0.5736196319018405,0.9261538461538461,0.9876543209876543
0.25383959877841183,0.6828970624368125,0.44352628190696985,0.24296267256438026,0.571875,0.9310344827586207,0.9874213836477987
0.2527853169563985,0.6885070591764018,0.4508577883146099,0.24033057621264578,0.5727554179566563,0.9409937888198758,0.9906542056074766
0.25017376198623986,0.7035896658592283,0.42361584526737345,0.23891216238473847,0.5679012345679012,0.9411764705882353,0.9906832298136646
0.25080979403479536,0.723563856070803,0.3812803123451095,0.24374277860117574,0.563076923076923,0.9382716049382716,0.9907120743034056
0.2555959121118871,0.6822863610813437,0.44951690466942723,0.221690425997231,0.5954692556634305,0.9545454545454546,0.996742671009772
0.2532035738988816,0.6656679124750692,0.4537000643688713,0.21689501388080648,0.5955414012738853,0.9488817891373802,0.9967948717948718
0.2548937996839659,0.6003127848264838,0.38687881922706485,0.21370164792874574,0.5903225806451613,0.9449838187702265,0.9967532467532467
0.2540740579771157,0.5860210790185251,0.4194495511972649,0.21414814156103126,0.5878594249201278,0.9391025641025641,0.9967845659163987
0.25129079464422194,0.6763971594995352,0.3944861180443012,0.2150911045855993,0.589171974522293,0.939297124600639,0.9967948717948718
0.25885629344091377,0.5731510407131993,0.45614353942165264,0.2121953907578722,0.5947712418300654,0.9475409836065574,0.9967105263157895
0.26819634207713805,0.5009128338050219,0.5917684379251423,0.26962289210900825,0.6006825938566553,0.934931506849315,0.993127147766323
0.27127055487548574,0.423979681576591,0.6106325906149785,0.26934104086141086,0.6,0.9411764705882353,0.9965277777777778
0.2721691573361828,0.5711722067198207,0.6141807793501713,0.26528080770825313,0.6083916083916084,0.9473684210526315,0.9964788732394366
0.27738450066199133,0.45484299881962553,0.5340288961011735,0.24487298447861608,0.6218181818181818,0.9598540145985401,0.9963369963369964
0.2768792669741263,0.5118418744052246,0.5819822189094174,0.24452078682865425,0.6323529411764706,0.9520295202952029,0.9962962962962963
0.28436258406120524,0.49959883737441263,0.5403881875067706,0.2504572256992359,0.6349809885931559,0.950381679389313,0.9961685823754789
0.2829857273496917,0.5299116543853579,0.7026280575577911,0.2517570846338886,0.6231343283582089,0.9438202247191011,0.9924812030075187
0.27779973208536124,0.5214137869467026,0.5776554860838464,0.24685780673159397,0.608058608058608,0.9485294117647058,0.992619926199262
0.27843071286548016,0.495059596369338,0.5068847593578447,0.2415707298765136,0.6036363636363636,0.9416058394160584,0.9926739926739927
0.27801590742824234,0.5255294597511049,0.40812761814829723,0.24090377007369687,0.6,0.9379562043795621,0.9926739926739927
0.2777089814801709,0.5385441939402834,0.4088046043232542,0.2419210008403467,0.6014492753623188,0.9418181818181818,0.9927007299270073
0.28029421063342125,0.4990205808741397,0.43259541718686256,0.23769661308085516,0.5884476534296029,0.9239130434782609,0.9854545454545455
0.2786906578581016,0.4609184454408894,0.4429391649924215,0.23995307290984685,0.5848375451263538,0.9202898550724637,0.9890909090909091
0.2676303325322919,0.5081598221962816,0.42564228328727705,0.2261519235469573,0.6132404181184669,0.9475524475524476,0.9964912280701754
0.26392080133454204,0.5002908251411976,0.49327247469134805,0.22467419805648686,0.6122448979591837,0.9590443686006825,1.0
0.2606647691477586,0.480757794728632,0.5335910568595377,0.22723789533479305,0.6081081081081081,0.9525423728813559,1.0
0.2623419801217461,0.5383625782337518,0.5206128167731352,0.2249288888230822,0.5906040268456376,0.9494949494949495,1.0
0.26357275777683925,0.5348366363036825,0.574461774733778,0.23125581967338937,0.5979381443298969,0.9482758620689655,0.9965397923875432
0.27156178400063774,0.6631341325584863,0.6307044563696091,0.23611363488459006,0.6115107913669064,0.9566787003610109,1.0
0.27051631408302856,0.49601495812917684,0.5436331752840311,0.23358143130093798,0.6007194244604317,0.9422382671480144,1.0
0.2657308899939414,0.7551339011992746,0.6424240917839141,0.2255163914178381,0.6131386861313869,0.9560439560439561,1.0
0.27117221976906636,0.5344545564988049,0.5600035011685016,0.23170044684497768,0.6176470588235294,0.948339483394834,0.9962962962962963
0.27028213233566334,0.493975590385066,0.5615682526412293,0.23172893653750856,0.6094890510948905,0.9413919413919414,0.9963235294117647
0.2758597074127946,0.545605999219505,0.6164789399931005,0.2290796047855092,0.6171003717472119,0.9477611940298507,0.9962546816479401
0.27724409317786175,0.5962421637603986,0.5306288242271497,0.22820830696344258,0.6096654275092936,0.9328358208955224,0.9962546816479401
0.2688355901615501,0.5438395064234006,0.5563649722308454,0.22441185657689255,0.6074074074074074,0.9330855018587361,0.996268656716418
0.27209577925883394,0.5640150001012848,0.526620214254589,0.2247116701688593,0.6133828996282528,0.9402985074626866,1.0
0.2755724384810234,0.543414401046673,0.5105930961797609,0.22152981617883408,0.6051660516605166,0.9481481481481482,0.9962825278810409
0.27870428052401097,0.6209304031243151,0.4623233499783353,0.22686479303530505,0.6367041198501873,0.9511278195488722,0.9962264150943396
0.28044636418434143,0.5423540357266196,0.4773463045462132,0.22506963795696144,0.6526717557251909,0.9578544061302682,0.9961538461538462
0.28076809597699753,0.6597481177898191,0.4744980846701465,0.2263890369456585,0.6564885496183206,0.9616858237547893,0.9923076923076923
0.27815058911538076,0.6506192528535099,0.5237301243256897,0.22822717836742143,0.6551724137931034,0.9615384615384616,0.9922779922779923
0.28088894287616406,0.663669748431801,0.5723185789539665,0.24504335304723002,0.6466165413533834,0.9584905660377359,0.9924242424242424
0.2838410268801776,0.611357812208883,0.6381648085692746,0.24356549089525675,0.6564885496183206,0.9616858237547893,0.9923076923076923
0.28417850797700495,0.7294837803032149,0.5028212007091653,0.24218573944259703,0.6772908366533864,0.968,0.9959839357429718
0.2849165763172174,0.629693397755577,0.5635226158753858,0.2377028401957232,0.6600790513833992,0.9682539682539683,0.9960159362549801
0.287442407950253,0.6743179710699704,0.5054643405416994,0.24105830811776988,0.6586345381526104,0.9596774193548387,0.9959514170040485
0.2831522412768779,0.636278227394616,0.5624139268306835,0.2438004564963755,0.6521739130434783,0.9603174603174603,0.9960159362549801
0.29325840982172297,0.6583303140882649,0.5751156676766308,0.232535732195025,0.6506024096385542,0.9637096774193549,0.9959514170040485
0.2920855876955507,0.6774318014268023,0.5818059917221099,0.2490537944519548,0.6374501992031872,0.968,0.9959839357429718
0.29457780989941085,0.577845540773724,0.5148071153318745,0.23708242822967074,0.6666666666666666,0.9665271966527197,1.0
0.2922240383616074,0.5620942945020516,0.5676746207850911,0.23435718574490652,0.6626506024096386,0.9637096774193549,1.0
0.2845454378092725,0.46462583286295267,0.5649676728682312,0.23661076485509863,0.6782945736434108,0.9766536964980544,1.0
0.2828688050521195,0.6006320515175145,0.5166574894331393,0.23785234081669782,0.676923076923077,0.972972972972973,1.0
0.2769726112224623,0.5837691055896372,0.5285910033448837,0.234598288401216,0.6628787878787878,0.9657794676806084,1.0
0.25679091915499846,0.726058936886081,0.47835316718393617,0.2079838577916618,0.7027972027972028,0.9719298245614035,0.9964788732394366
0.25846938803358926,0.7095226828705061,0.4199504891372394,0.24662674450491745,0.6722972972972973,0.9694915254237289,0.9965986394557823
0.25839901130875265,0.6280677438723458,0.44280892299240554,0.24185503698453717,0.7013888888888888,0.9721254355400697,0.9965034965034965
0.27041964847135885,0.7003454825508543,0.5071107257343345,0.23827102410653006,0.6805555555555556,0.9721254355400697,0.9965034965034965
0.2620182102360924,0.6017107132116412,0.4180711106437918,0.23695028357360573,0.6860068259385665,0.9726027397260274,0.9965635738831615
0.25564442133816834,0.6316883283336329,0.43209108866522966,0.25319481517698983,0.6710963455149501,0.97,0.9966555183946488
0.2573603632222767,0.5500643335533676,0.3896163272457,0.24713873828313057,0.6784565916398714,0.967741935483871,0.9967637540453075
0.2543064231387796,0.6185845520357124,0.4938756216601318,0.24604788901972743,0.6819672131147541,0.9638157894736842,0.9966996699669967
0.2547644326016714,0.5891252470876142,0.36438707252022234,0.25560755323909007,0.6778523489932886,0.9562289562289562,0.9966216216216216
0.25577549060554244,0.49949168127812077,0.3559336420220707,0.23935840408722808,0.6547231270358306,0.9509803921568627,0.9934426229508196
0.252735698865772,0.521550578591402,0.2988325297323662,0.2415067737740446,0.6797385620915033,0.9573770491803278,0.9967105263157895
0.2505102257692589,0.5579502629205725,0.3290566899435913,0.2445495773315825,0.6698717948717948,0.954983922829582,0.9935483870967742
0.25223439816398907,0.5273733792658591,0.3463498526615503,0.25188302614298924,0.6741214057507987,0.9519230769230769,0.9935691318327974
0.2530778099717669,0.6060313694602999,0.3630776848527305,0.24673925787996348,0.6612903225806451,0.9514563106796117,0.9967532467532467
0.24924621880582967,0.5465207962095666,0.3843886214583746,0.24757314985706136,0.6538461538461539,0.9517684887459807,0.9967741935483871
0.24793370125749875,0.528896043021525,0.3428439079575488,0.2448821395071173,0.6550632911392406,0.9555555555555556,0.9968152866242038
0.2546224021848266,0.6095655125137072,0.37915249142596513,0.23784258780226375,0.6591639871382636,0.9548387096774194,0.9967637540453075
0.24624822747622216,0.6382685077743983,0.40042120163606815,0.21839007261623372,0.6529968454258676,0.9556962025316456,0.9968253968253968
0.2480543749375594,0.5359932772658648,0.41313910942141335,0.2299658198761208,0.632398753894081,0.95625,0.9968652037617555
0.2430572786866219,0.5352900183677679,0.4229952746279797,0.22697551927137188,0.6341463414634146,0.9541284403669725,0.9969325153374233
0.24313606390348383,0.7197156597512814,0.38965966623711273,0.22282681877257607,0.6603174603174603,0.9617834394904459,0.9968051118210862
0.24944609392672173,0.7003770346727495,0.38817555817904736,0.2160668961846523,0.6542056074766355,0.95625,0.9937304075235109
0.24043444802164643,0.6477197962503463,0.39426038785836665,0.22221444368998683,0.6780185758513931,0.9627329192546584,0.9968847352024922
0.25304817067074015,0.6350447928981119,0.4113556904865234,0.21547582918515598,0.6624203821656051,0.9584664536741214,0.9935897435897436
0.24634991766544034,0.6300022682424592,0.4217764021767344,0.21128502605009533,0.6687306501547987,0.9596273291925466,0.9937694704049844
