normalized_TokenSemantics,normalized_DependencyParse,normalized_ConstituencyParse,normalized_PartOfSpeechSequence,normalized_unique_unigrams,normalized_unique_bigrams,normalized_unique_trigrams
0.2776861445446284,0.5738893602514026,0.5742191384495088,0.250226712602815,0.6422764227642277,0.9469387755102041,0.9877049180327869
0.2776861445446284,0.5738893602514026,0.5742191384495088,0.250226712602815,0.6422764227642277,0.9469387755102041,0.9877049180327869
0.2798860992497907,0.6395506877324384,0.5887141878394624,0.25854133717638655,0.6434426229508197,0.9506172839506173,0.987603305785124
0.2818493430382076,0.6988012474703766,0.6169290362038651,0.2481773936234971,0.6363636363636364,0.946058091286307,0.9916666666666667
0.29061584147323233,0.6771606045335818,0.5292744804576625,0.25004548994783804,0.6483050847457628,0.948936170212766,0.9871794871794872
0.2784640992659662,0.5714042403395178,0.5375929402250497,0.24734330646110766,0.6556016597510373,0.95,0.9832635983263598
0.2934034042898357,0.564792990689654,0.5995601794836974,0.2626985817843134,0.6434782608695652,0.9388646288209607,0.9824561403508771
0.2887145550577992,0.63877240136393,0.568146084863055,0.2884878341541426,0.6592920353982301,0.9511111111111111,0.9866071428571429
0.30049157807312804,0.6090359416187188,0.633545621184826,0.27886005456443674,0.6545454545454545,0.9406392694063926,0.981651376146789
0.2853269383844588,0.6330531344730161,0.5835280401551135,0.2500606322046022,0.6570247933884298,0.946058091286307,0.9875
0.29106663665984245,0.7669741105659287,0.5428751274606612,0.2624843603772216,0.6293103448275862,0.9567099567099567,0.991304347826087
0.2996065958950613,0.7732091003495076,0.6771664702770995,0.2715913680107517,0.6457399103139013,0.9279279279279279,0.9773755656108597
0.29362363899714744,0.6876262466798987,0.5349928273296416,0.26538200640207094,0.6266094420600858,0.9525862068965517,0.9913419913419913
0.2943438641773849,0.7466612675713442,0.4774011717437027,0.2667889161626568,0.6637931034482759,0.961038961038961,0.9869565217391304
0.3019075411073883,0.6952124561359111,0.7034908318935981,0.2743934017795855,0.6412556053811659,0.9324324324324325,0.9773755656108597
0.29588696445024654,0.6357710520653492,0.46741485774345015,0.2755075576100937,0.6577777777777778,0.9553571428571429,0.9865470852017937
0.30424809127932506,0.601562937628357,0.48873105413092466,0.2856406932468708,0.6682027649769585,0.9444444444444444,0.9813953488372092
0.304843257210719,0.6901756560619876,0.3982981090495512,0.2583849237633221,0.6681818181818182,0.958904109589041,0.9862385321100917
0.2986556756922142,0.6314919911796626,0.41249948329815656,0.24937321731277257,0.6771300448430493,0.954954954954955,0.9864253393665159
0.29565337872885383,0.6637093295686205,0.37558796275968265,0.26103094336921573,0.6478260869565218,0.9432314410480349,0.9780701754385965
0.2976533371187931,0.6663553094942165,0.4248695316797688,0.26083922148155725,0.6666666666666666,0.9464285714285714,0.9820627802690582
0.3003003555465459,0.500814742315132,0.5889100841582781,0.27095674879261616,0.6547085201793722,0.9414414414414415,0.9864253393665159
0.295798101123071,0.6771020495807974,0.47050275933596425,0.26281199976625214,0.6548672566371682,0.9511111111111111,0.9821428571428571
0.2961634970665435,0.6185255292053973,0.5496996498576919,0.2706253663217961,0.6577777777777778,0.9419642857142857,0.9820627802690582
0.2981028923874862,0.5582437204100238,0.47463394823862226,0.25753753499218657,0.6578947368421053,0.9559471365638766,0.9823008849557522
0.2965497126953699,0.570715812097594,0.5466810802216571,0.2532367653727412,0.6581196581196581,0.9484978540772532,0.978448275862069
0.3028124689831606,0.49881621775216545,0.5769147305946971,0.26982361736670124,0.6475770925110133,0.9469026548672567,0.9866666666666667
0.2959221032133243,0.5869468127707701,0.5921938529126651,0.27088113878888576,0.6462882096069869,0.9385964912280702,0.9823788546255506
0.2989552750168152,0.6357788088988837,0.6223087400324325,0.2765217401206607,0.6591928251121076,0.954954954954955,0.9909502262443439
0.2857011194720159,0.6363852152126153,0.45676072279004865,0.24551268956394537,0.6428571428571429,0.9409282700421941,0.9788135593220338
0.3060151401509793,0.5792559288659072,0.4686120342545437,0.2802058582353167,0.6576576576576577,0.9502262443438914,0.9954545454545455
0.2881104593639942,0.5458575652950916,0.5239522998684236,0.24080968405687364,0.6390041493775933,0.9333333333333333,0.9790794979079498
0.28007148713373453,0.6079079744027212,0.32533592773063724,0.22893726059159705,0.6465863453815262,0.9395161290322581,0.979757085020243
0.30649164906342,0.6676038315858795,0.4228120580640995,0.2854116037156707,0.6589861751152074,0.9444444444444444,0.986046511627907
0.3034227676715413,0.738328384654273,0.45923600327350134,0.2849495137275959,0.6605504587155964,0.9400921658986175,0.9814814814814815
0.3064089694478278,0.5713816650714901,0.5347245410999708,0.28487273665528295,0.641860465116279,0.9299065420560748,0.9812206572769953
0.3086410212283818,0.798089635817049,0.5478932822945313,0.25952130243770144,0.660377358490566,0.943127962085308,0.9904761904761905
0.31071974716508954,0.6768318496841554,0.5973990725691931,0.24706524928156795,0.6713615023474179,0.9528301886792453,0.995260663507109
0.28369396511129796,0.580607523285715,0.4682707054970809,0.2353966931192495,0.6300813008130082,0.9306122448979591,0.9795081967213115
0.32441243489298494,0.8214838031468726,0.6971424468335015,0.2628284769410867,0.67,0.964824120603015,1.0
0.28486931746480176,0.6654643456681212,0.5379333948985073,0.2319252084710882,0.6448979591836734,0.9344262295081968,0.9835390946502057
0.2839866249703253,0.6490403477826467,0.504133485500349,0.23421680809364828,0.6530612244897959,0.9467213114754098,0.9835390946502057
0.31869781793930735,0.7806437401659312,0.8160959906218608,0.24469758684607754,0.6666666666666666,0.9655172413793104,1.0
0.3240598056067062,0.8188433149034022,0.5927238484336156,0.25861997505811246,0.6818181818181818,0.9593908629441624,0.9948979591836735
0.3215622314147077,0.7033252714438826,0.6938787787192546,0.25642893000792594,0.6616915422885572,0.945,0.9949748743718593
0.31511147161020125,0.714365288024615,0.7127942886595049,0.25525950233157846,0.6730769230769231,0.9516908212560387,1.0
0.3196864688392785,0.6558657421983789,0.6666118939819973,0.26200440892788096,0.6868686868686869,0.949238578680203,1.0
0.3113555986182137,0.6218394413348162,0.5484602854489493,0.2635138325727534,0.6699507389162561,0.9405940594059405,0.9900497512437811
0.28746439681987007,0.6764909787605435,0.5642791289336169,0.23950384570445662,0.6390041493775933,0.9458333333333333,0.9832635983263598
0.3187964017509154,0.712971956397672,0.5290141468526137,0.26360243665039684,0.645,0.9246231155778895,0.9848484848484849
0.31754093577203746,0.594930536091319,0.6307300038338417,0.2980303902971622,0.6568627450980392,0.9310344827586207,0.9900990099009901
0.3196717823306696,0.5317287166513932,0.5830425017063376,0.29829225748619853,0.6682692307692307,0.9371980676328503,0.9902912621359223
0.3213895097303921,0.6697897897327549,0.6092326056236093,0.3251541290046223,0.6634615384615384,0.9371980676328503,0.9902912621359223
0.29633607909038506,0.7612397545154195,0.5319242576605141,0.24059546265687354,0.6425531914893617,0.9529914529914529,0.9871244635193133
0.31412756590635493,0.46446191174044726,0.5404693591820889,0.30340024508243113,0.6556603773584906,0.943127962085308,0.9904761904761905
0.2950819959187517,0.7432577862958912,0.5841185654889133,0.24849120550112053,0.6521739130434783,0.9563318777292577,0.9912280701754386
0.3163584474266186,0.6265685715075814,0.4889050434250149,0.30339952451036684,0.6587677725118484,0.9380952380952381,0.9904306220095693
0.3215865456054876,0.5410287310824287,0.5008194473202372,0.2791132430777319,0.6462264150943396,0.9289099526066351,0.9857142857142858
0.3162761157086796,0.5262695969923916,0.39675384637647293,0.30061286367816026,0.6571428571428571,0.9473684210526315,0.9903846153846154
0.31651684417761144,0.6375245901881219,0.47051182263127006,0.2894179303139102,0.6495327102803738,0.9342723004694836,0.9858490566037735
0.30352287969659036,0.756904448609733,0.47248298373261377,0.24453655064595944,0.6304347826086957,0.9432314410480349,0.9868421052631579
0.29599893624536927,0.5164077155075161,0.4555543718757801,0.2510547433780673,0.6336206896551724,0.9437229437229437,0.9869565217391304
0.2955143669429359,0.7678039287437098,0.4583061260240682,0.24403318809445457,0.6367521367521367,0.9399141630901288,0.9870689655172413
0.31715647268018404,0.5896456319408199,0.4195704198780913,0.3033337050777069,0.6571428571428571,0.937799043062201,0.9855769230769231
0.31980790976097373,0.7149340263062524,0.45153938081037454,0.29878936254831556,0.6507177033492823,0.9423076923076923,0.9855072463768116
0.3174550552354244,0.6783451293291486,0.5174687748719764,0.30504697348089554,0.6509433962264151,0.943127962085308,0.9857142857142858
0.3135651113783714,0.6711147389678978,0.5693132797174674,0.2889503088827222,0.6621004566210046,0.9403669724770642,0.9861751152073732
0.3115179593605928,0.7235059037561472,0.5763770613724734,0.2941237109429202,0.6621004566210046,0.9357798165137615,0.9861751152073732
0.3170675007325212,0.6756011048266266,0.4375537823596399,0.3003535072005013,0.6805555555555556,0.9488372093023256,0.9953271028037384
0.30291362559799373,0.6619148175169707,0.4792716490801334,0.2470800348806153,0.6444444444444445,0.9375,0.9865470852017937
0.3115975310071764,0.6990481604294815,0.5235853910983755,0.30913160916257215,0.6605504587155964,0.9400921658986175,0.9953703703703703
0.30866295148128026,0.7146688153294913,0.5421844648680872,0.3110123863950373,0.6682464454976303,0.9476190476190476,0.9952153110047847
0.30702854611902575,0.7031562258458525,0.36725131265895145,0.2590472912280913,0.6497695852534562,0.9444444444444444,0.9906976744186047
0.3113599121510028,0.741443125241395,0.6133309386617841,0.29093292386318226,0.6431924882629108,0.9481132075471698,0.995260663507109
0.30800503067845086,0.627461812487438,0.43350363191889874,0.2548712946222035,0.65,0.9360730593607306,0.9862385321100917
0.3093681646129075,0.6587461588177037,0.5960664024935057,0.2778336757413951,0.6415094339622641,0.933649289099526,0.9904761904761905
0.30781397819468914,0.7106919649665226,0.44424332326440186,0.24572850976690658,0.6591928251121076,0.9504504504504504,0.9909502262443439
